Time,Sensor,x,y,z
6.188,RAnk,0.338606144,2.1,0.186495177
6.188,LHip,1.777308192,23.99354839,0.276617954
6.188,LKne,1.092146803,14.83082707,0.159959759
6.188,LAnk,0.093992827,2.019500646,0.160697888
6.196,RHip,0.913488211,25.12749004,0.234111543
6.196,RKne,2.546965318,14.74786689,0.166010499
6.196,RAnk,0.338606144,2.1,0.186495177
6.196,LHip,1.716514954,24.15870968,0.259916493
6.196,LKne,1.092146803,14.83082707,0.159959759
6.196,LAnk,0.093992827,2.019500646,0.160697888
6.205,RHip,0.913488211,25.12749004,0.234111543
6.205,RKne,2.546965318,14.74786689,0.166010499
6.205,RAnk,0.338606144,2.1,0.186495177
6.205,LHip,1.716514954,24.15870968,0.259916493
6.205,LKne,1.106945541,14.83308271,0.182092555
6.205,LAnk,0.09279737,2.020878175,0.151515152
6.214,RHip,0.913488211,25.12749004,0.234111543
6.214,RKne,2.373554913,14.75383959,0.17519685
6.214,RAnk,0.340440165,2.1,0.162379421
6.214,LHip,1.716514954,24.15870968,0.259916493
6.214,LKne,1.106945541,14.83308271,0.182092555
6.214,LAnk,0.09279737,2.020878175,0.151515152
6.222,RHip,1.043169209,25.11155378,0.288586252
6.222,RKne,2.373554913,14.75383959,0.17519685
6.222,RAnk,0.340440165,2.1,0.162379421
6.222,LHip,1.671814044,24.53032258,0.234864301
6.222,LKne,1.106945541,14.83308271,0.182092555
6.222,LAnk,0.09279737,2.020878175,0.151515152
6.232,RHip,1.043169209,25.11155378,0.288586252
6.232,RKne,2.373554913,14.75383959,0.17519685
6.232,RAnk,0.340440165,2.1,0.162379421
6.232,LHip,1.671814044,24.53032258,0.234864301
6.232,LKne,1.035911602,14.80902256,0.197686117
6.232,LAnk,0.091751345,2.021136461,0.149678604
6.241,RHip,1.043169209,25.11155378,0.288586252
6.241,RKne,2.705924855,14.72397611,0.197506562
6.241,RAnk,0.344108207,2.1,0.177652733
6.241,LHip,1.671814044,24.53032258,0.234864301
6.241,LKne,1.035911602,14.80902256,0.197686117
6.241,LAnk,0.091751345,2.021136461,0.149678604
6.25,RHip,1.090846047,24.87250996,0.239299611
6.25,RKne,2.705924855,14.72397611,0.197506562
6.25,RAnk,0.344108207,2.1,0.177652733
6.25,LHip,1.578836151,25.00516129,0.243215031
6.25,LKne,1.035911602,14.80902256,0.197686117
6.25,LAnk,0.091751345,2.021136461,0.149678604
6.258,RHip,1.090846047,24.87250996,0.239299611
6.258,RKne,2.705924855,14.72397611,0.197506562
6.258,RAnk,0.344108207,2.1,0.177652733
6.258,LHip,1.578836151,25.00516129,0.243215031
6.258,LKne,0.876085241,14.75864662,0.177565392
6.258,LAnk,0.092946802,2.021308653,0.148760331
6.267,RHip,1.090846047,24.87250996,0.239299611
6.267,RKne,2.438583815,14.72952218,0.226377953
6.267,RAnk,0.338606144,2.1,0.188102894
6.267,LHip,1.578836151,25.00516129,0.243215031
6.267,LKne,0.876085241,14.75864662,0.177565392
6.267,LAnk,0.092946802,2.021308653,0.148760331
6.276,RHip,1.155686546,25.22310757,0.248378729
6.276,RKne,2.438583815,14.72952218,0.226377953
6.276,RAnk,0.338606144,2.1,0.188102894
6.276,LHip,1.498374512,24.85032258,0.246868476
6.276,LKne,0.876085241,14.75864662,0.177565392
6.276,LAnk,0.092946802,2.021308653,0.148760331
6.285,RHip,1.155686546,25.22310757,0.248378729
6.285,RKne,2.438583815,14.72952218,0.226377953
6.285,RAnk,0.338606144,2.1,0.188102894
6.285,LHip,1.498374512,24.85032258,0.246868476
6.285,LKne,1.249013418,14.83458647,0.199195171
6.285,LAnk,0.093544531,2.019888076,0.167125803
6.294,RHip,1.155686546,25.22310757,0.248378729
6.294,RKne,2.312138728,14.74360068,0.221128609
6.294,RAnk,0.339523155,2.1,0.195337621
6.294,LHip,1.498374512,24.85032258,0.246868476
6.294,LKne,1.249013418,14.83458647,0.199195171
6.294,LAnk,0.093544531,2.019888076,0.167125803
6.302,RHip,1.188106796,25.89243028,0.220492866
6.302,RKne,2.312138728,14.74360068,0.221128609
6.302,RAnk,0.339523155,2.1,0.195337621
6.302,LHip,1.457249675,25.09806452,0.223903967
6.302,LKne,1.249013418,14.83458647,0.199195171
6.302,LAnk,0.093544531,2.019888076,0.167125803
6.311,RHip,1.188106796,25.89243028,0.220492866
6.311,RKne,2.312138728,14.74360068,0.221128609
6.311,RAnk,0.339523155,2.1,0.195337621
6.311,LHip,1.457249675,25.09806452,0.223903967
6.311,LKne,1.183898974,14.82406015,0.190643863
6.311,LAnk,0.092498506,2.021050366,0.155188246
6.321,RHip,1.188106796,25.89243028,0.220492866
6.321,RKne,2.434971098,14.74061433,0.196850394
6.321,RAnk,0.339752407,2.1,0.197749196
6.321,LHip,1.457249675,25.09806452,0.223903967
6.321,LKne,1.183898974,14.82406015,0.190643863
6.321,LAnk,0.092498506,2.021050366,0.155188246
6.329,RHip,1.273925104,26.56175299,0.2230869
6.329,RKne,2.434971098,14.74061433,0.196850394
6.329,RAnk,0.339752407,2.1,0.197749196
6.329,LHip,1.357119636,25.12903226,0.207724426
6.329,LKne,1.183898974,14.82406015,0.190643863
6.329,LAnk,0.092498506,2.021050366,0.155188246
6.338,RHip,1.273925104,26.56175299,0.2230869
6.338,RKne,2.434971098,14.74061433,0.196850394
6.338,RAnk,0.339752407,2.1,0.197749196
6.338,LHip,1.357119636,25.12903226,0.207724426
6.338,LKne,1.192778216,14.81203008,0.153420523
6.338,LAnk,0.093693963,2.021007318,0.155188246
6.346,RHip,1.273925104,26.56175299,0.2230869
6.346,RKne,2.203757225,14.74061433,0.186351706
6.346,RAnk,0.339752407,2.1,0.18488746
6.346,LHip,1.357119636,25.12903226,0.207724426
6.346,LKne,1.192778216,14.81203008,0.153420523
6.346,LAnk,0.093693963,2.021007318,0.155188246
6.355,RHip,1.252947295,27.03984064,0.205577173
6.355,RKne,2.203757225,14.74061433,0.186351706
6.355,RAnk,0.339752407,2.1,0.18488746
6.355,LHip,1.323146944,25.64516129,0.162839248
6.355,LKne,1.192778216,14.81203008,0.153420523
6.355,LAnk,0.093693963,2.021007318,0.155188246
6.365,RHip,1.252947295,27.03984064,0.205577173
6.365,RKne,2.203757225,14.74061433,0.186351706
6.365,RAnk,0.339752407,2.1,0.18488746
6.365,LHip,1.323146944,25.64516129,0.162839248
6.365,LKne,1.284530387,14.82030075,0.151911469
6.365,LAnk,0.092647938,2.021050366,0.155188246
6.374,RHip,1.252947295,27.03984064,0.205577173
6.374,RKne,2.413294798,14.73976109,0.166666667
6.374,RAnk,0.335855112,2.1,0.217041801
6.374,LHip,1.323146944,25.64516129,0.162839248
6.374,LKne,1.284530387,14.82030075,0.151911469
6.374,LAnk,0.092647938,2.021050366,0.155188246
6.382,RHip,1.338765603,26.97609562,0.188715953
6.382,RKne,2.413294798,14.73976109,0.166666667
6.382,RAnk,0.335855112,2.1,0.217041801
6.382,LHip,1.323146944,26.05806452,0.187891441
6.382,LKne,1.284530387,14.82030075,0.151911469
6.382,LAnk,0.092647938,2.021050366,0.155188246
6.391,RHip,1.338765603,26.97609562,0.188715953
6.391,RKne,2.413294798,14.73976109,0.166666667
6.391,RAnk,0.335855112,2.1,0.217041801
6.391,LHip,1.323146944,26.05806452,0.187891441
6.391,LKne,1.098066298,14.84285714,0.14637827
6.391,LAnk,0.095038852,2.019156263,0.173553719
6.4,RHip,1.338765603,26.97609562,0.188715953
6.4,RKne,2.456647399,14.75085324,0.189632546
6.4,RAnk,0.336772123,2.1,0.20096463
6.4,LHip,1.323146944,26.05806452,0.187891441
6.4,LKne,1.098066298,14.84285714,0.14637827
6.4,LAnk,0.095038852,2.019156263,0.173553719
6.409,RHip,1.296809986,27.53386454,0.193255512
6.409,RKne,2.456647399,14.75085324,0.189632546
6.409,RAnk,0.336772123,2.1,0.20096463
6.409,LHip,1.328511053,26.34709677,0.167536534
6.409,LKne,1.098066298,14.84285714,0.14637827
6.409,LAnk,0.095038852,2.019156263,0.173553719
6.418,RHip,1.296809986,27.53386454,0.193255512
6.418,RKne,2.456647399,14.75085324,0.189632546
6.418,RAnk,0.336772123,2.1,0.20096463
6.418,LHip,1.328511053,26.34709677,0.167536534
6.418,LKne,1.456195738,14.86691729,0.174547284
6.418,LAnk,0.09279737,2.020404649,0.162534435
6.427,RHip,1.296809986,27.53386454,0.193255512
6.427,RKne,2.308526012,14.75085324,0.17519685
6.427,RAnk,0.338147639,2.1,0.216237942
6.427,LHip,1.328511053,26.34709677,0.167536534
6.427,LKne,1.456195738,14.86691729,0.174547284
6.427,LAnk,0.09279737,2.020404649,0.162534435
6.436,RHip,1.477981969,28.17131474,0.188715953
6.436,RKne,2.308526012,14.75085324,0.17519685
6.436,RAnk,0.338147639,2.1,0.216237942
6.436,LHip,1.183680104,26.93548387,0.181106472
6.436,LKne,1.456195738,14.86691729,0.174547284
6.436,LAnk,0.09279737,2.020404649,0.162534435
6.445,RHip,1.477981969,28.17131474,0.188715953
6.445,RKne,2.308526012,14.75085324,0.17519685
6.445,RAnk,0.338147639,2.1,0.216237942
6.445,LHip,1.183680104,26.93548387,0.181106472
6.445,LKne,1.281570639,14.82030075,0.135814889
6.445,LAnk,0.091303048,2.020662936,0.15748393
6.454,RHip,1.477981969,28.17131474,0.188715953
6.454,RKne,1.835260116,14.74018771,0.217191601
6.454,RAnk,0.344566713,2.1,0.211414791
6.454,LHip,1.183680104,26.93548387,0.181106472
6.454,LKne,1.281570639,14.82030075,0.135814889
6.454,LAnk,0.091303048,2.020662936,0.15748393
6.463,RHip,1.617198336,27.27888446,0.214007782
6.463,RKne,1.835260116,14.74018771,0.217191601
6.463,RAnk,0.344566713,2.1,0.211414791
6.463,LHip,1.155071521,27.03870968,0.157620042
6.463,LKne,1.281570639,14.82030075,0.135814889
6.463,LAnk,0.091303048,2.020662936,0.15748393
6.471,RHip,1.617198336,27.27888446,0.214007782
6.471,RKne,1.835260116,14.74018771,0.217191601
6.471,RAnk,0.344566713,2.1,0.211414791
6.471,LHip,1.155071521,27.03870968,0.157620042
6.471,LKne,1.331886346,14.8075188,0.151408451
6.471,LAnk,0.091303048,2.021265605,0.148760331
6.48,RHip,1.617198336,27.27888446,0.214007782
6.48,RKne,2.247109827,14.72866894,0.209973753
6.48,RAnk,0.332645575,2.1,0.227491961
6.48,LHip,1.155071521,27.03870968,0.157620042
6.48,LKne,1.331886346,14.8075188,0.151408451
6.48,LAnk,0.091303048,2.021265605,0.148760331
6.49,RHip,1.63054785,26.08366534,0.162127108
6.49,RKne,2.247109827,14.72866894,0.209973753
6.49,RAnk,0.332645575,2.1,0.227491961
6.49,LHip,1.015604681,26.80129032,0.165448852
6.49,LKne,1.331886346,14.8075188,0.151408451
6.49,LAnk,0.091303048,2.021265605,0.148760331
6.498,RHip,1.63054785,26.08366534,0.162127108
6.498,RKne,2.247109827,14.72866894,0.209973753
6.498,RAnk,0.332645575,2.1,0.227491961
6.498,LHip,1.015604681,26.80129032,0.165448852
6.498,LKne,1.408839779,14.84887218,0.180583501
6.498,LAnk,0.091751345,2.020490745,0.159779614
6.507,RHip,1.63054785,26.08366534,0.162127108
6.507,RKne,1.759393064,14.74232082,0.209973753
6.507,RAnk,0.33562586,2.1,0.223472669
6.507,LHip,1.015604681,26.80129032,0.165448852
6.507,LKne,1.408839779,14.84887218,0.180583501
6.507,LAnk,0.091751345,2.020490745,0.159779614
6.516,RHip,1.70110957,26.86454183,0.174448768
6.516,RKne,1.759393064,14.74232082,0.209973753
6.516,RAnk,0.33562586,2.1,0.223472669
6.516,LHip,1.029908973,25.76903226,0.144050104
6.516,LKne,1.408839779,14.84887218,0.180583501
6.516,LAnk,0.091751345,2.020490745,0.159779614
6.524,RHip,1.70110957,26.86454183,0.174448768
6.524,RKne,1.759393064,14.74232082,0.209973753
6.524,RAnk,0.33562586,2.1,0.223472669
6.524,LHip,1.029908973,25.76903226,0.144050104
6.524,LKne,1.687056038,14.8518797,0.182595573
6.524,LAnk,0.092946802,2.019672837,0.165289256
6.534,RHip,1.70110957,26.86454183,0.174448768
6.534,RKne,1.535404624,14.71928328,0.190288714
6.534,RAnk,0.341586428,2.1,0.193729904
6.534,LHip,1.029908973,25.76903226,0.144050104
6.534,LKne,1.687056038,14.8518797,0.182595573
6.534,LAnk,0.092946802,2.019672837,0.165289256
6.543,RHip,1.672503467,26.97609562,0.192607004
6.543,RKne,1.535404624,14.71928328,0.190288714
6.543,RAnk,0.341586428,2.1,0.193729904
6.543,LHip,0.985208062,26.57419355,0.106471816
6.543,LKne,1.687056038,14.8518797,0.182595573
6.543,LAnk,0.092946802,2.019672837,0.165289256
6.551,RHip,1.672503467,26.97609562,0.192607004
6.551,RKne,1.535404624,14.71928328,0.190288714
6.551,RAnk,0.341586428,2.1,0.193729904
6.551,LHip,0.985208062,26.57419355,0.106471816
6.551,LKne,2.039265983,14.80902256,0.134305835
6.551,LAnk,0.091004184,2.020662936,0.153810836
6.56,RHip,1.672503467,26.97609562,0.192607004
6.56,RKne,1.965317919,14.73037543,0.202755906
6.56,RAnk,0.338376891,2.1,0.223472669
6.56,LHip,0.985208062,26.57419355,0.106471816
6.56,LKne,2.039265983,14.80902256,0.134305835
6.56,LAnk,0.091004184,2.020662936,0.153810836
6.569,RHip,1.830790569,27.66135458,0.190661479
6.569,RKne,1.965317919,14.73037543,0.202755906
6.569,RAnk,0.338376891,2.1,0.223472669
6.569,LHip,0.649057217,27.35870968,0.177453027
6.569,LKne,2.039265983,14.80902256,0.134305835
6.569,LAnk,0.091004184,2.020662936,0.153810836
6.578,RHip,1.830790569,27.66135458,0.190661479
6.578,RKne,1.965317919,14.73037543,0.202755906
6.578,RAnk,0.338376891,2.1,0.223472669
6.578,LHip,0.649057217,27.35870968,0.177453027
6.578,LKne,1.441397001,14.87368421,0.135814889
6.578,LAnk,0.091601913,2.021050366,0.152433425
6.587,RHip,1.830790569,27.66135458,0.190661479
6.587,RKne,2.200144509,14.74658703,0.241469816
6.587,RAnk,0.335396607,2.1,0.218649518
6.587,LHip,0.649057217,27.35870968,0.177453027
6.587,LKne,1.441397001,14.87368421,0.135814889
6.587,LAnk,0.091601913,2.021050366,0.152433425
6.596,RHip,2.078710125,29,0.195849546
6.596,RKne,2.200144509,14.74658703,0.241469816
6.596,RAnk,0.335396607,2.1,0.218649518
6.596,LHip,0.668725618,26.48129032,0.07776618
6.596,LKne,1.441397001,14.87368421,0.135814889
6.596,LAnk,0.091601913,2.021050366,0.152433425
6.605,RHip,2.078710125,29,0.195849546
6.605,RKne,2.200144509,14.74658703,0.241469816
6.605,RAnk,0.335396607,2.1,0.218649518
6.605,LHip,0.668725618,26.48129032,0.07776618
6.605,LKne,1.83504341,14.84586466,0.205231388
6.605,LAnk,0.093544531,2.021093414,0.153810836
6.614,RHip,2.078710125,29,0.195849546
6.614,RKne,1.900289017,14.74317406,0.264435696
6.614,RAnk,0.33218707,2.1,0.24437299
6.614,LHip,0.668725618,26.48129032,0.07776618
6.614,LKne,1.83504341,14.84586466,0.205231388
6.614,LAnk,0.093544531,2.021093414,0.153810836
6.623,RHip,1.910887656,29,0.241893645
6.623,RKne,1.900289017,14.74317406,0.264435696
6.623,RAnk,0.33218707,2.1,0.24437299
6.623,LHip,0.961963589,26.86322581,0.139874739
6.623,LKne,1.83504341,14.84586466,0.205231388
6.623,LAnk,0.093544531,2.021093414,0.153810836
6.632,RHip,1.910887656,29,0.241893645
6.632,RKne,1.900289017,14.74317406,0.264435696
6.632,RAnk,0.33218707,2.1,0.24437299
6.632,LHip,0.961963589,26.86322581,0.139874739
6.632,LKne,2.086621942,14.85488722,0.205231388
6.632,LAnk,0.094291692,2.02057684,0.160697888
6.64,RHip,1.910887656,29,0.241893645
6.64,RKne,1.925578035,14.74573379,0.267716535
6.64,RAnk,0.334479597,2.1,0.233118971
6.64,LHip,0.961963589,26.86322581,0.139874739
6.64,LKne,2.086621942,14.85488722,0.205231388
6.64,LAnk,0.094291692,2.02057684,0.160697888
6.649,RHip,1.859396671,29,0.272373541
6.649,RKne,1.925578035,14.74573379,0.267716535
6.649,RAnk,0.334479597,2.1,0.233118971
6.649,LHip,0.98163199,27.57548387,0.181106472
6.649,LKne,2.086621942,14.85488722,0.205231388
6.649,LAnk,0.094291692,2.02057684,0.160697888
6.659,RHip,1.859396671,29,0.272373541
6.659,RKne,1.925578035,14.74573379,0.267716535
6.659,RAnk,0.334479597,2.1,0.233118971
6.659,LHip,0.98163199,27.57548387,0.181106472
6.659,LKne,1.47691397,14.8556391,0.232897384
6.659,LAnk,0.093843395,2.019328455,0.177226814
6.667,RHip,1.859396671,29,0.272373541
6.667,RKne,1.994219653,14.72738908,0.286745407
6.667,RAnk,0.334479597,2.1,0.252411576
6.667,LHip,0.98163199,27.57548387,0.181106472
6.667,LKne,1.47691397,14.8556391,0.232897384
6.667,LAnk,0.093843395,2.019328455,0.177226814
6.676,RHip,1.786927878,28.21912351,0.209468223
6.676,RKne,1.994219653,14.72738908,0.286745407
6.676,RAnk,0.334479597,2.1,0.252411576
6.676,LHip,0.983420026,27.99870968,0.165448852
6.676,LKne,1.47691397,14.8556391,0.232897384
6.676,LAnk,0.093843395,2.019328455,0.177226814
6.685,RHip,1.786927878,28.21912351,0.209468223
6.685,RKne,1.994219653,14.72738908,0.286745407
6.685,RAnk,0.334479597,2.1,0.252411576
6.685,LHip,0.983420026,27.99870968,0.165448852
6.685,LKne,1.272691397,14.82255639,0.243460765
6.685,LAnk,0.091751345,2.020835127,0.165748393
6.693,RHip,1.786927878,28.21912351,0.209468223
6.693,RKne,1.838872832,14.73165529,0.267716535
6.693,RAnk,0.33218707,2.1,0.237942122
6.693,LHip,0.983420026,27.99870968,0.165448852
6.693,LKne,1.272691397,14.82255639,0.243460765
6.693,LAnk,0.091751345,2.020835127,0.165748393
6.703,RHip,1.846047157,28.15537849,0.227626459
6.703,RKne,1.838872832,14.73165529,0.267716535
6.703,RAnk,0.33218707,2.1,0.237942122
6.703,LHip,0.902958388,27.80258065,0.195720251
6.703,LKne,1.272691397,14.82255639,0.243460765
6.703,LAnk,0.091751345,2.020835127,0.165748393
6.712,RHip,1.846047157,28.15537849,0.227626459
6.712,RKne,1.838872832,14.73165529,0.267716535
6.712,RAnk,0.33218707,2.1,0.237942122
6.712,LHip,0.902958388,27.80258065,0.195720251
6.712,LKne,1.562746646,14.84285714,0.22082495
6.712,LAnk,0.092050209,2.020619888,0.167125803
6.72,RHip,1.846047157,28.15537849,0.227626459
6.72,RKne,1.394508671,14.76109215,0.231627297
6.72,RAnk,0.334021091,2.1,0.220257235
6.72,LHip,0.902958388,27.80258065,0.195720251
6.72,LKne,1.562746646,14.84285714,0.22082495
6.72,LAnk,0.092050209,2.020619888,0.167125803
6.729,RHip,1.960471567,28.0438247,0.17769131
6.729,RKne,1.394508671,14.76109215,0.231627297
6.729,RAnk,0.334021091,2.1,0.220257235
6.729,LHip,0.60793238,27.1316129,0.176409186
6.729,LKne,1.562746646,14.84285714,0.22082495
6.729,LAnk,0.092050209,2.020619888,0.167125803
6.738,RHip,1.960471567,28.0438247,0.17769131
6.738,RKne,1.394508671,14.76109215,0.231627297
6.738,RAnk,0.334021091,2.1,0.220257235
6.738,LHip,0.60793238,27.1316129,0.176409186
6.738,LKne,1.687056038,14.82556391,0.204225352
6.738,LAnk,0.093843395,2.020361601,0.16758494
6.747,RHip,1.960471567,28.0438247,0.17769131
6.747,RKne,1.51734104,14.73848123,0.234908136
6.747,RAnk,0.33562586,2.1,0.22829582
6.747,LHip,0.60793238,27.1316129,0.176409186
6.747,LKne,1.687056038,14.82556391,0.204225352
6.747,LAnk,0.093843395,2.020361601,0.16758494
6.756,RHip,1.908980583,28.64940239,0.124513619
6.756,RKne,1.51734104,14.73848123,0.234908136
6.756,RAnk,0.33562586,2.1,0.22829582
6.756,LHip,0.586475943,28.23612903,0.134655532
6.756,LKne,1.687056038,14.82556391,0.204225352
6.756,LAnk,0.093843395,2.020361601,0.16758494
6.765,RHip,1.908980583,28.64940239,0.124513619
6.765,RKne,1.51734104,14.73848123,0.234908136
6.765,RAnk,0.33562586,2.1,0.22829582
6.765,LHip,0.586475943,28.23612903,0.134655532
6.765,LKne,1.755130229,14.82781955,0.165995976
6.765,LAnk,0.090406455,2.021222557,0.161157025
6.773,RHip,1.908980583,28.64940239,0.124513619
6.773,RKne,1.831647399,14.76535836,0.251968504
6.773,RAnk,0.33218707,2.1,0.235530547
6.773,LHip,0.586475943,28.23612903,0.134655532
6.773,LKne,1.755130229,14.82781955,0.165995976
6.773,LAnk,0.090406455,2.021222557,0.161157025
6.782,RHip,1.870839112,28.64940239,0.209468223
6.782,RKne,1.831647399,14.76535836,0.251968504
6.782,RAnk,0.33218707,2.1,0.235530547
6.782,LHip,0.81713264,27.88516129,0.163361169
6.782,LKne,1.755130229,14.82781955,0.165995976
6.782,LAnk,0.090406455,2.021222557,0.161157025
6.792,RHip,1.870839112,28.64940239,0.209468223
6.792,RKne,1.831647399,14.76535836,0.251968504
6.792,RAnk,0.33218707,2.1,0.235530547
6.792,LHip,0.81713264,27.88516129,0.163361169
6.792,LKne,1.793606946,14.84661654,0.227867203
6.792,LAnk,0.093693963,2.02018941,0.168962351
6.8,RHip,1.870839112,28.64940239,0.209468223
6.8,RKne,1.499277457,14.74872014,0.259186352
6.8,RAnk,0.333333333,2.1,0.227491961
6.8,LHip,0.81713264,27.88516129,0.163361169
6.8,LKne,1.793606946,14.84661654,0.227867203
6.8,LAnk,0.093693963,2.02018941,0.168962351
6.809,RHip,2.05963939,29,0.215953307
6.809,RKne,1.499277457,14.74872014,0.259186352
6.809,RAnk,0.333333333,2.1,0.227491961
6.809,LHip,0.761703511,27.97806452,0.17954071
6.809,LKne,1.793606946,14.84661654,0.227867203
6.809,LAnk,0.093693963,2.02018941,0.168962351
6.817,RHip,2.05963939,29,0.215953307
6.817,RKne,1.499277457,14.74872014,0.259186352
6.817,RAnk,0.333333333,2.1,0.227491961
6.817,LHip,0.761703511,27.97806452,0.17954071
6.817,LKne,1.690015785,14.83609023,0.244969819
6.817,LAnk,0.09279737,2.02018941,0.173094582
6.827,RHip,2.05963939,29,0.215953307
6.827,RKne,1.401734104,14.73165529,0.269685039
6.827,RAnk,0.330811554,2.1,0.241157556
6.827,LHip,0.761703511,27.97806452,0.17954071
6.827,LKne,1.690015785,14.83609023,0.244969819
6.827,LAnk,0.09279737,2.02018941,0.173094582
6.836,RHip,2.076803051,28.42629482,0.203631647
